LOANID,MONTHEND,loan_status,PRIN_BAL,month,CURR_MO_PRIN_PD,CUR_DUE_AMT,IRB,PAST_DUE_AMTpif,INT_RATEpif,period,studentfutureid,PassId,CURR_MO_INT_PD
17306,0000-00-00,73,5973.26,0,0,50,1074.95,50,0.0627,1,1,0,0
17306,0000-00-00,73,5973.26,1,0,50.29,1106.16,50,0.0627,2,1,0,0
17306,0000-00-00,73,5973.26,2,0,50.45,1137.37,50,0.0627,3,1,0,0
17306,0000-00-00,73,5973.26,3,0,50.61,1168.58,50,0.0627,4,1,0,0
17306,0000-00-00,73,5973.26,4,0,50.77,1199.79,50,0.0627,5,1,0,0
17306,0000-00-00,73,5973.26,5,0,50.94,1231,50,0.0627,6,1,0,0
17306,0000-00-00,73,5973.26,6,0,51.11,1262.21,50,0.0627,7,1,0,0
17306,0000-00-00,33,5973.26,7,0,51.28,1293.42,50,0.0627,8,1,0,0
17306,0000-00-00,33,5973.26,8,0,51.45,1324.63,50,0.0627,9,1,0,0
17306,0000-00-00,33,5973.26,9,0,51.63,1355.84,50,0.0627,10,1,0,0
17306,0000-00-00,33,5973.26,10,0,51.81,1387.05,50,0.0627,11,1,0,0
17306,0000-00-00,33,5973.26,11,0,51.99,1418.26,50,0.0627,12,1,0,0
17306,0000-00-00,33,5973.26,12,0,52.17,1449.47,50,0.0627,13,1,0,0
17307,0000-00-00,90,0,0,0,0,0,0,0,14,1,0,0
17307,0000-00-00,90,0,1,0,50,0,0,0,15,1,0,0
17307,0000-00-00,90,0,2,0,50,0,0,0,16,1,0,0
17307,0000-00-00,90,0,3,0,50,0,0,0,17,1,0,0
17307,0000-00-00,90,0,4,0,50,0,0,0,18,1,0,0
17307,0000-00-00,90,0,5,0,50,0,0,0,19,1,0,0
17307,0000-00-00,90,0,6,0,50,0,0,0,20,1,0,0
17307,0000-00-00,90,0,7,0,50,0,0,0,21,1,0,0
17307,0000-00-00,90,0,8,0,50,0,0,0,22,1,0,0
17307,0000-00-00,90,0,9,0,50,0,0,0,23,1,0,0
17307,0000-00-00,90,0,10,0,50,0,0,0,24,1,0,0
17307,0000-00-00,90,0,11,0,50,0,0,0,25,1,0,0
17307,0000-00-00,90,0,12,0,50,0,0,0,26,1,0,0
17308,0000-00-00,90,0,0,0,0,0,0,0,27,1,0,0
17308,0000-00-00,90,0,1,0,50,0,0,0,28,1,0,0
17308,0000-00-00,90,0,2,0,50,0,0,0,29,1,0,0
17308,0000-00-00,90,0,3,0,50,0,0,0,30,1,0,0
17308,0000-00-00,90,0,4,0,50,0,0,0,31,1,0,0
17308,0000-00-00,90,0,5,0,50,0,0,0,32,1,0,0
17308,0000-00-00,90,0,6,0,50,0,0,0,33,1,0,0
17308,0000-00-00,90,0,7,0,50,0,0,0,34,1,0,0
17308,0000-00-00,90,0,8,0,50,0,0,0,35,1,0,0
17308,0000-00-00,90,0,9,0,50,0,0,0,36,1,0,0
17308,0000-00-00,90,0,10,0,50,0,0,0,37,1,0,0
17308,0000-00-00,90,0,11,0,50,0,0,0,38,1,0,0
17308,0000-00-00,90,0,12,0,50,0,0,0,39,1,0,0
17309,0000-00-00,30,10059.36,0,182.58,64.08,14.25,64.08,0.0207,40,1,135.92,17.42
17309,0000-00-00,30,9876.78,1,44.79,62.14,14.25,64.08,0.0207,41,1,0,17.35
17309,0000-00-00,30,9831.993862,2,44.25,61.28,14.25,64.08,0.0207,42,1,0,17.04
17309,0000-00-00,30,9787.747758,3,44.32,61.28,14.25,64.08,0.0207,43,1,0,16.96
17309,0000-00-00,30,9743.427765,4,44.4,61.28,14.25,64.08,0.0207,44,1,0,16.88
17309,0000-00-00,30,9699.030984,5,44.47,61.28,14.25,64.08,0.0207,45,1,0,16.81
17309,0000-00-00,30,9654.557268,6,44.55,61.28,14.25,64.08,0.0207,46,1,0,16.73
17309,0000-00-00,30,9610.006481,7,44.63,61.28,14.25,64.08,0.0207,47,1,0,16.65
17309,0000-00-00,30,9565.378488,8,44.71,61.28,14.25,64.08,0.0207,48,1,0,16.58
17309,0000-00-00,30,9520.673153,9,44.78,61.28,14.25,64.08,0.0207,49,1,0,16.5
17309,0000-00-00,30,9475.890339,10,44.86,61.28,14.25,64.08,0.0207,50,1,0,16.42
17309,0000-00-00,30,9431.02991,11,44.94,61.28,14.25,64.08,0.0207,51,1,0,16.35
17309,0000-00-00,30,9386.091728,12,45.02,61.28,14.25,64.08,0.0207,52,1,0,16.27
17310,0000-00-00,73,1285.03,0,0,10.12,463.02,10.12,0.1027,53,1,0,0
17310,0000-00-00,33,1285.03,1,0,51.81,474.02,10.12,0.1027,54,1,0,0
17310,0000-00-00,33,1285.03,2,0,53.51,485.02,10.12,0.1027,55,1,0,0
17310,0000-00-00,33,1285.03,3,0,55.34,496.01,10.12,0.1027,56,1,0,0
17310,0000-00-00,33,1285.03,4,0,57.31,507.01,10.12,0.1027,57,1,0,0
17310,0000-00-00,33,1285.03,5,0,59.46,518.01,10.12,0.1027,58,1,0,0
17310,0000-00-00,33,1285.03,6,0,61.79,529.01,10.12,0.1027,59,1,0,0
17310,0000-00-00,33,1285.03,7,0,64.33,540,10.12,0.1027,60,1,0,0
17310,0000-00-00,33,1285.03,8,0,67.12,551,10.12,0.1027,61,1,0,0
17310,0000-00-00,33,1285.03,9,0,70.18,562,10.12,0.1027,62,1,0,0
17310,0000-00-00,33,1285.03,10,0,73.57,573,10.12,0.1027,63,1,0,0
17310,0000-00-00,33,1285.03,11,0,77.33,583.99,10.12,0.1027,64,1,0,0
17310,0000-00-00,33,1285.03,12,0,81.54,594.99,10.12,0.1027,65,1,0,0
17311,0000-00-00,33,12726.78,0,0,137.3,314.75,137.3,0.1027,66,1,242.24,279.54
17311,0000-00-00,33,12726.78,1,0,138.87,423.67,137.3,0.1027,67,1,242.24,0
17311,0000-00-00,33,12726.78,2,0,139.2,532.59,137.3,0.1027,68,1,242.24,0
17311,0000-00-00,33,12726.78,3,0,139.53,641.51,137.3,0.1027,69,1,242.24,0
17311,0000-00-00,33,12726.78,4,0,139.87,750.43,137.3,0.1027,70,1,242.24,0
17311,0000-00-00,33,12726.78,5,0,140.21,859.35,137.3,0.1027,71,1,242.24,0
17311,0000-00-00,33,12726.78,6,0,140.55,968.27,137.3,0.1027,72,1,242.24,0
17311,0000-00-00,33,12726.78,7,0,140.91,1077.19,137.3,0.1027,73,1,242.24,0
17311,0000-00-00,33,12726.78,8,0,141.26,1186.11,137.3,0.1027,74,1,242.24,0
17311,0000-00-00,33,12726.78,9,0,141.62,1295.03,137.3,0.1027,75,1,242.24,0
17311,0000-00-00,33,12726.78,10,0,141.98,1403.95,137.3,0.1027,76,1,242.24,0
17311,0000-00-00,33,12726.78,11,0,142.35,1512.87,137.3,0.1027,77,1,242.24,0
17311,0000-00-00,33,12726.78,12,0,142.73,1621.79,137.3,0.1027,78,1,242.24,0
17312,0000-00-00,30,21699.79,0,0,327.05,15.98,327.05,0.0207,79,1,0,0
17312,0000-00-00,30,21699.79,1,100.95,138.38,15.98,327.05,0.0207,80,1,0,37.43
17312,0000-00-00,30,21598.84351,2,101.59,139.03,15.98,327.05,0.0207,81,1,0,37.43
17312,0000-00-00,30,21497.25029,3,101.77,139.03,15.98,327.05,0.0207,82,1,0,37.26
17312,0000-00-00,30,21395.47877,4,101.95,139.03,15.98,327.05,0.0207,83,1,0,37.08
17312,0000-00-00,30,21293.53084,5,102.12,139.03,15.98,327.05,0.0207,84,1,0,36.91
17312,0000-00-00,30,21191.40622,6,102.3,139.03,15.98,327.05,0.0207,85,1,0,36.73
17312,0000-00-00,30,21089.10458,7,102.48,139.03,15.98,327.05,0.0207,86,1,0,36.56
17312,0000-00-00,30,20986.62561,8,102.66,139.04,15.98,327.05,0.0207,87,1,0,36.38
17312,0000-00-00,30,20883.96901,9,102.83,139.04,15.98,327.05,0.0207,88,1,0,36.2
17312,0000-00-00,30,20781.13445,10,103.01,139.04,15.98,327.05,0.0207,89,1,0,36.02
17312,0000-00-00,30,20678.12162,11,103.19,139.04,15.98,327.05,0.0207,90,1,0,35.85
17312,0000-00-00,30,20574.93021,12,103.37,139.04,15.98,327.05,0.0207,91,1,0,35.67
17313,0000-00-00,30,3799.17,0,42.3,50,5.51,50,0.0277,92,1,0,7.7
17313,0000-00-00,90,0,1,3790.5,50.91,14.28,50,0.0277,93,1,3748.26,8.67
17313,0000-00-00,90,0,2,0,50,14.28,50,0.0277,94,1,-50,0
17313,0000-00-00,90,0,3,0,50,14.28,50,0.0277,95,1,-50,0
17313,0000-00-00,90,0,4,0,50,14.28,50,0.0277,96,1,-50,0
17313,0000-00-00,90,0,5,0,50,14.28,50,0.0277,97,1,-50,0
17313,0000-00-00,90,0,6,0,50,14.28,50,0.0277,98,1,-50,0
17313,0000-00-00,90,0,7,0,50,14.28,50,0.0277,99,1,-50,0
17313,0000-00-00,90,0,8,0,50,14.28,50,0.0277,100,1,-50,0
17313,0000-00-00,90,0,9,0,50,14.28,50,0.0277,101,1,-50,0
17313,0000-00-00,90,0,10,0,50,14.28,50,0.0277,102,1,-50,0
17313,0000-00-00,90,0,11,0,50,14.28,50,0.0277,103,1,-50,0
17313,0000-00-00,90,0,12,0,50,14.28,50,0.0277,104,1,-50,0
17314,0000-00-00,30,1889.08,0,42.68,50,5.18,50,0.0502,105,1,0,7.32
17314,0000-00-00,90,0,1,1881.36,51.39,13.08,50,0.0502,106,1,1837.69,7.72
17314,0000-00-00,90,0,2,0,50,13.08,50,0.0502,107,1,-50,0
17314,0000-00-00,90,0,3,0,50,13.08,50,0.0502,108,1,-50,0
17314,0000-00-00,90,0,4,0,50,13.08,50,0.0502,109,1,-50,0
17314,0000-00-00,90,0,5,0,50,13.08,50,0.0502,110,1,-50,0
17314,0000-00-00,90,0,6,0,50,13.08,50,0.0502,111,1,-50,0
17314,0000-00-00,90,0,7,0,50,13.08,50,0.0502,112,1,-50,0
17314,0000-00-00,90,0,8,0,50,13.08,50,0.0502,113,1,-50,0
17314,0000-00-00,90,0,9,0,50,13.08,50,0.0502,114,1,-50,0
17314,0000-00-00,90,0,10,0,50,13.08,50,0.0502,115,1,-50,0
17314,0000-00-00,90,0,11,0,50,13.08,50,0.0502,116,1,-50,0
17314,0000-00-00,90,0,12,0,50,13.08,50,0.0502,117,1,-50,0
17315,0000-00-00,73,11775.05,0,0,127.03,6068.51,127.03,0.1027,118,1,0,0
17315,0000-00-00,73,11775.05,1,0,128.49,6169.28,127.03,0.1027,119,1,0,0
17315,0000-00-00,73,11775.05,2,0,128.79,6270.06,127.03,0.1027,120,1,0,0
17315,0000-00-00,73,11775.05,3,0,129.1,6370.83,127.03,0.1027,121,1,0,0
17315,0000-00-00,73,11775.05,4,0,129.41,6471.61,127.03,0.1027,122,1,0,0
17315,0000-00-00,73,11775.05,5,0,129.72,6572.38,127.03,0.1027,123,1,0,0
17315,0000-00-00,73,11775.05,6,0,130.04,6673.16,127.03,0.1027,124,1,0,0
17315,0000-00-00,33,11775.05,7,0,130.37,6773.93,127.03,0.1027,125,1,0,0
17315,0000-00-00,33,11775.05,8,0,130.7,6874.71,127.03,0.1027,126,1,0,0
17315,0000-00-00,33,11775.05,9,0,131.03,6975.48,127.03,0.1027,127,1,0,0
17315,0000-00-00,33,11775.05,10,0,131.37,7076.26,127.03,0.1027,128,1,0,0
17315,0000-00-00,33,11775.05,11,0,131.71,7177.03,127.03,0.1027,129,1,0,0
17315,0000-00-00,33,11775.05,12,0,132.06,7277.81,127.03,0.1027,130,1,0,0
17316,0000-00-00,73,2433.14,0,0,50,481.04,50,0.0377,131,1,0,0
17316,0000-00-00,73,2433.14,1,0,51.71,488.68,50,0.0377,132,1,0,0
17316,0000-00-00,73,2433.14,2,0,52.66,496.33,50,0.0377,133,1,0,0
17316,0000-00-00,73,2433.14,3,0,53.65,503.97,50,0.0377,134,1,0,0
17316,0000-00-00,73,2433.14,4,0,54.69,511.62,50,0.0377,135,1,0,0
17316,0000-00-00,73,2433.14,5,0,55.77,519.26,50,0.0377,136,1,0,0
17316,0000-00-00,73,2433.14,6,0,56.89,526.9,50,0.0377,137,1,0,0
17316,0000-00-00,33,2433.14,7,0,58.07,534.55,50,0.0377,138,1,0,0
17316,0000-00-00,33,2433.14,8,0,59.3,542.19,50,0.0377,139,1,0,0
17316,0000-00-00,33,2433.14,9,0,60.58,549.84,50,0.0377,140,1,0,0
17316,0000-00-00,33,2433.14,10,0,61.93,557.48,50,0.0377,141,1,0,0
17316,0000-00-00,33,2433.14,11,0,63.34,565.13,50,0.0377,142,1,0,0
17316,0000-00-00,33,2433.14,12,0,64.83,572.77,50,0.0377,143,1,0,0
17317,0000-00-00,73,6392.42,0,0,50,1029.48,50,0.0302,144,1,0,0
17317,0000-00-00,73,6392.42,1,0,50.39,1045.57,50,0.0302,145,1,0,0
17317,0000-00-00,73,6392.42,2,0,50.66,1061.66,50,0.0302,146,1,0,0
17317,0000-00-00,73,6392.42,3,0,50.94,1077.74,50,0.0302,147,1,0,0
17317,0000-00-00,73,6392.42,4,0,51.22,1093.83,50,0.0302,148,1,0,0
17317,0000-00-00,73,6392.42,5,0,51.5,1109.92,50,0.0302,149,1,0,0
17317,0000-00-00,73,6392.42,6,0,51.79,1126.01,50,0.0302,150,1,0,0
17317,0000-00-00,33,6392.42,7,0,52.08,1142.09,50,0.0302,151,1,0,0
17317,0000-00-00,33,6392.42,8,0,52.37,1158.18,50,0.0302,152,1,0,0
17317,0000-00-00,33,6392.42,9,0,52.67,1174.27,50,0.0302,153,1,0,0
17317,0000-00-00,33,6392.42,10,0,52.98,1190.36,50,0.0302,154,1,0,0
17317,0000-00-00,33,6392.42,11,0,53.28,1206.44,50,0.0302,155,1,0,0
17317,0000-00-00,33,6392.42,12,0,53.59,1222.53,50,0.0302,156,1,0,0
17318,0000-00-00,30,11686.27,0,9.5,97.08,32.01,97.08,0.0667,157,1,0,87.58
17318,0000-00-00,30,11676.77,1,32.26,97.22,32.01,97.08,0.0667,158,1,0,64.96
17318,0000-00-00,33,11644.50693,2,0,97.41,96.91,97.08,0.0667,159,1,0,0
17318,0000-00-00,30,11741.42031,3,65.31,97.41,0,97.08,0.0667,160,1,0,129.32
17318,0000-00-00,30,11676.11047,4,33.24,98.5,0,97.08,0.0667,161,1,0,65.26
17318,0000-00-00,30,11642.87481,5,33.33,98.23,0,97.08,0.0667,162,1,0,64.9
17318,0000-00-00,33,11609.54597,6,0,98.23,64.71,97.08,0.0667,163,1,0,0
17318,0000-00-00,30,11674.26095,7,67.4,98.23,0,97.08,0.0667,164,1,0,129.06
17318,0000-00-00,30,11606.85939,8,34.18,99.07,0,97.08,0.0667,165,1,0,64.89
17318,0000-00-00,30,11572.68277,9,34.27,98.78,0,97.08,0.0667,166,1,0,64.51
17318,0000-00-00,30,11538.41427,10,34.46,98.78,0,97.08,0.0667,167,1,0,64.32
17318,0000-00-00,33,11503.95503,11,0,98.79,64.13,97.08,0.0667,168,1,0,0
17318,0000-00-00,30,11568.08939,12,69.69,98.79,0,97.08,0.0667,169,1,0,127.88
17319,0000-00-00,33,7700.56,0,0,99.3,274.96,99.3,0.1427,170,1,0.7,50
17319,0000-00-00,33,7700.56,1,0,99.81,366.53,99.3,0.1427,171,1,0.7,0
17319,0000-00-00,33,7700.56,2,0,99.92,458.1,99.3,0.1427,172,1,0.7,0
17319,0000-00-00,33,7700.56,3,0,100.03,549.68,99.3,0.1427,173,1,0.7,0
17319,0000-00-00,33,7700.56,4,0,100.14,641.25,99.3,0.1427,174,1,0.7,0
17319,0000-00-00,33,7700.56,5,0,100.25,732.82,99.3,0.1427,175,1,0.7,0
17319,0000-00-00,33,7700.56,6,0,100.36,824.39,99.3,0.1427,176,1,0.7,0
17319,0000-00-00,33,7700.56,7,0,100.48,915.97,99.3,0.1427,177,1,0.7,0
17319,0000-00-00,33,7700.56,8,0,100.59,1007.54,99.3,0.1427,178,1,0.7,0
17319,0000-00-00,33,7700.56,9,0,100.71,1099.11,99.3,0.1427,179,1,0.7,0
17319,0000-00-00,33,7700.56,10,0,100.83,1190.68,99.3,0.1427,180,1,0.7,0
17319,0000-00-00,33,7700.56,11,0,100.95,1282.26,99.3,0.1427,181,1,0.7,0
17319,0000-00-00,33,7700.56,12,0,101.08,1373.83,99.3,0.1427,182,1,0.7,0
17320,0000-00-00,33,37088.65,0,0,243.98,137.81,243.98,0.0377,183,1,0,0
17320,0000-00-00,33,37088.65,1,0,246.52,254.33,243.98,0.0377,184,1,0,0
17320,0000-00-00,33,37088.65,2,0,247.39,370.85,243.98,0.0377,185,1,0,0
17320,0000-00-00,33,37088.65,3,0,248.27,487.37,243.98,0.0377,186,1,0,0
17320,0000-00-00,33,37088.65,4,0,249.15,603.89,243.98,0.0377,187,1,0,0
17320,0000-00-00,33,37088.65,5,0,250.05,720.41,243.98,0.0377,188,1,0,0
17320,0000-00-00,33,37088.65,6,0,250.95,836.93,243.98,0.0377,189,1,0,0
17320,0000-00-00,33,37088.65,7,0,251.86,953.45,243.98,0.0377,190,1,0,0
17320,0000-00-00,33,37088.65,8,0,252.79,1069.97,243.98,0.0377,191,1,0,0
17320,0000-00-00,40,37088.65,9,0,253.72,1186.49,243.98,0.0377,192,1,0,0
17320,0000-00-00,40,37088.65,10,0,254.66,1303.01,243.98,0.0377,193,1,0,0
17320,0000-00-00,40,37088.65,11,0,255.61,1419.53,243.98,0.0377,194,1,0,0
17320,0000-00-00,33,37088.65,12,0,256.57,1536.05,243.98,0.0377,195,1,0,0
17321,0000-00-00,30,3295.95,0,39.92,50,5.34,50,0.0394,196,1,0,10.08
17321,0000-00-00,30,3256.03,1,40.03,50.85,5.34,50,0.0394,197,1,0,10.82
17321,0000-00-00,30,3216.001182,2,40.16,50.85,5.34,50,0.0394,198,1,0,10.69
17321,0000-00-00,30,3175.839593,3,40.3,50.85,5.34,50,0.0394,199,1,0,10.56
17321,0000-00-00,30,3135.544477,4,40.43,50.86,5.34,50,0.0394,200,1,0,10.43
17321,0000-00-00,30,3095.115359,5,40.56,50.86,5.34,50,0.0394,201,1,0,10.3
17321,0000-00-00,30,3054.551766,6,40.7,50.86,5.34,50,0.0394,202,1,0,10.16
17321,0000-00-00,30,3013.85322,7,40.83,50.86,5.34,50,0.0394,203,1,0,10.03
17321,0000-00-00,30,2973.019243,8,40.97,50.87,5.34,50,0.0394,204,1,0,9.9
17321,0000-00-00,30,2932.049354,9,41.11,50.87,5.34,50,0.0394,205,1,0,9.76
17321,0000-00-00,30,2890.943067,10,41.24,50.87,5.34,50,0.0394,206,1,0,9.63
17321,0000-00-00,30,2849.699896,11,41.38,50.87,5.34,50,0.0394,207,1,0,9.49
17321,0000-00-00,30,2808.319351,12,41.52,50.87,5.34,50,0.0394,208,1,0,9.36
17322,0000-00-00,30,658.22,0,46.62,50,1.7,50,0.0627,209,1,0,3.38
17322,0000-00-00,33,611.6,1,0,56.73,5.14,50,0.0627,210,1,0,0
17322,0000-00-00,30,616.7391995,2,101.38,57.36,0,50,0.0627,211,1,0,5.98
17322,0000-00-00,30,515.3622718,3,60.24,63.46,0,50,0.0627,212,1,0,3.22
17322,0000-00-00,30,455.1246058,4,56.08,58.77,0,50,0.0627,213,1,0,2.69
17322,0000-00-00,30,399.0485224,5,55.86,58.24,0,50,0.0627,214,1,0,2.38
17322,0000-00-00,30,343.1902005,6,56.12,58.2,0,50,0.0627,215,1,0,2.09
17322,0000-00-00,30,287.0706435,7,56.46,58.25,0,50,0.0627,216,1,0,1.79
17322,0000-00-00,30,230.6148878,8,56.82,58.32,0,50,0.0627,217,1,0,1.5
17322,0000-00-00,30,173.79761,9,57.2,58.41,0,50,0.0627,218,1,0,1.2
17322,0000-00-00,30,116.5937868,10,57.63,58.54,0,50,0.0627,219,1,0,0.91
17322,0000-00-00,30,58.96289598,11,58.14,58.75,0,50,0.0627,220,1,0,0.61
17322,0000-00-00,30,0.8179063642,12,58.96,59.27,0,50,0.0627,221,1,0,0.31
17323,0000-00-00,30,7173.36,0,27.81,50,11.84,50,0.0402,222,1,0,22.19
17323,0000-00-00,30,7145.55,1,26.31,50.34,11.84,50,0.0402,223,1,0,24.03
17323,0000-00-00,30,7119.23713,2,26.4,50.33,11.84,50,0.0402,224,1,0,23.94
17323,0000-00-00,30,7092.841642,3,26.48,50.33,11.84,50,0.0402,225,1,0,23.85
17323,0000-00-00,30,7066.357422,4,26.57,50.33,11.84,50,0.0402,226,1,0,23.76
17323,0000-00-00,30,7039.784147,5,26.66,50.33,11.84,50,0.0402,227,1,0,23.67
17323,0000-00-00,30,7013.121516,6,26.75,50.34,11.84,50,0.0402,228,1,0,23.58
17323,0000-00-00,30,6986.369226,7,26.84,50.34,11.84,50,0.0402,229,1,0,23.49
17323,0000-00-00,30,6959.526972,8,26.93,50.34,11.84,50,0.0402,230,1,0,23.4
17323,0000-00-00,30,6932.59445,9,27.02,50.34,11.84,50,0.0402,231,1,0,23.31
17323,0000-00-00,30,6905.571353,10,27.11,50.34,11.84,50,0.0402,232,1,0,23.22
17323,0000-00-00,30,6878.457375,11,27.21,50.34,11.84,50,0.0402,233,1,0,23.13
17323,0000-00-00,30,6851.252207,12,27.3,50.34,11.84,50,0.0402,234,1,0,23.04
17324,0000-00-00,30,6918.16,0,33.91,50,8.58,50,0.0302,235,1,0,16.09
17324,0000-00-00,30,6884.25,1,32.9,50.31,8.58,50,0.0302,236,1,0,17.41
17324,0000-00-00,30,6851.353536,2,32.97,50.3,8.58,50,0.0302,237,1,0,17.33
17324,0000-00-00,30,6818.379138,3,33.06,50.3,8.58,50,0.0302,238,1,0,17.24
17324,0000-00-00,30,6785.321377,4,33.14,50.3,8.58,50,0.0302,239,1,0,17.16
17324,0000-00-00,30,6752.180017,5,33.23,50.3,8.58,50,0.0302,240,1,0,17.08
17324,0000-00-00,30,6718.954841,6,33.31,50.3,8.58,50,0.0302,241,1,0,16.99
17324,0000-00-00,30,6685.645635,7,33.39,50.3,8.58,50,0.0302,242,1,0,16.91
17324,0000-00-00,30,6652.252183,8,33.48,50.3,8.58,50,0.0302,243,1,0,16.83
17324,0000-00-00,30,6618.774269,9,33.56,50.3,8.58,50,0.0302,244,1,0,16.74
17324,0000-00-00,30,6585.211677,10,33.65,50.3,8.58,50,0.0302,245,1,0,16.66
17324,0000-00-00,30,6551.564187,11,33.73,50.31,8.58,50,0.0302,246,1,0,16.57
17324,0000-00-00,30,6517.831584,12,33.82,50.31,8.58,50,0.0302,247,1,0,16.49
17325,0000-00-00,90,0,0,0,0,0,0,0,248,1,0,0
17325,0000-00-00,90,0,1,0,50,0,0,0,249,1,0,0
17325,0000-00-00,90,0,2,0,50,0,0,0,250,1,0,0
